dst_dock,dst_mkt,dst_tower,dst_river,dining_rooms,bedrooms,bathrooms,king_visit,curse,king_blessing,locations,builder,price,house_age,build_year,priced_year
62.276571999999994,,80.608965,28.291359999999997,2.0,3.0,4.0,0,1.0,139,1,4,1357149.0,1969.0,0.0,3.0
141.15843,1.284766,116.426115,62.571851,3.0,3.0,4.0,0,0.0,160,1,4,1444723.0,3304.0,0.0,1.0
47.588226,2.974774,95.956186,22.64571,3.0,3.0,4.0,0,0.0,125,3,4,1366551.0,2960.0,6.0,3.0
101.227285,5.990178,225.12103,10.950175,4.0,2.0,4.0,0,1.0,62,3,4,1078935.0,1634.0,2.0,1.0
51.967,29.642809000000003,114.200643,39.429446,4.0,2.0,3.0,0,1.0,124,1,4,1372150.0,2871.0,5.0,5.0
35.832667,66.91671,5.6390839999999995,74.940308,2.0,2.0,4.0,0,0.0,108,2,4,1250703.0,1312.0,4.0,3.0
59.23936,101.488401,119.901147,70.525198,3.0,3.0,3.0,0,0.0,146,0,4,1459178.0,1773.0,0.0,4.0
99.855998,17.617445,26.161297,41.032379,2.0,2.0,3.0,0,0.0,147,1,4,1373611.0,4000.0,6.0,1.0
85.43445,27.259234999999997,134.288764,33.584241,4.0,4.0,3.0,0,0.0,44,1,4,1089082.0,2105.0,4.0,1.0
8.666451,123.712029,193.387539,22.378293,3.0,2.0,4.0,0,1.0,91,3,4,1049938.0,1977.0,0.0,4.0
94.192414,6.924322,231.43642200000002,18.326782,2.0,3.0,3.0,0,0.0,153,2,4,1397136.0,3359.0,0.0,1.0
64.266088,2.07062,100.730514,7.992247,3.0,2.0,3.0,0,0.0,32,1,4,1045099.0,2490.0,4.0,1.0
47.378617,82.995968,,38.887521,2.0,2.0,2.0,0,0.0,94,1,4,1125019.0,3167.0,3.0,2.0
25.888243,8.994024000000003,67.160957,55.377669,3.0,,4.0,0,0.0,153,1,4,1482119.0,3417.0,1.0,5.0
28.284101,86.142972,19.972876,73.751041,2.0,4.0,4.0,0,0.0,121,3,4,1259638.0,3787.0,3.0,1.0
22.25955,83.551452,78.211365,44.891153,3.0,4.0,4.0,0,0.0,152,1,4,1498787.0,952.0,2.0,0.0
12.101872,0.926293,177.721674,21.58514,4.0,4.0,4.0,0,0.0,86,1,4,1289836.0,3629.0,0.0,5.0
49.02731,71.46121600000002,56.948636,7.900728,3.0,2.0,4.0,0,0.0,127,4,4,1419772.0,1935.0,4.0,2.0
128.904055,99.973959,68.480284,15.927191,4.0,4.0,4.0,0,0.0,144,1,4,1389057.0,3949.0,6.0,1.0
10.295306,93.78384100000001,126.558856,3.903871,2.0,4.0,3.0,0,0.0,74,0,4,1297243.0,2927.0,1.0,1.0
4.386258,26.926508000000002,77.00068,81.546453,,2.0,3.0,0,0.0,121,3,4,1345264.0,708.0,4.0,4.0
81.231426,82.000925,93.03031999999999,2.868861,3.0,3.0,2.0,0,0.0,124,2,4,1293133.0,2460.0,3.0,3.0
18.2878,85.115061,94.160318,48.749953999999995,2.0,3.0,3.0,0,0.0,14,3,4,840427.0,2045.0,0.0,4.0
53.672316,57.335904000000006,58.46991,58.570064,4.0,,2.0,0,0.0,74,0,4,1255705.0,3018.0,1.0,1.0
12.294555,67.13238299999999,54.846141,24.420285999999997,4.0,3.0,4.0,0,0.0,142,2,4,1490301.0,1361.0,5.0,3.0
18.021575,18.482326,251.13131099999998,68.84411800000001,3.0,4.0,2.0,0,0.0,150,2,4,1417168.0,1681.0,1.0,4.0
108.715616,27.998455,261.13311400000003,12.67123,2.0,4.0,2.0,0,0.0,153,1,4,1463274.0,1950.0,2.0,1.0
,27.626492,3.444177,27.76046,3.0,2.0,4.0,1,0.0,69,1,4,1124157.0,1655.0,5.0,0.0
44.975968,139.753278,164.180075,35.506423999999996,3.0,3.0,2.0,0,0.0,126,3,4,1174227.0,4397.0,6.0,5.0
129.670177,58.02691,111.88898999999999,11.334178,4.0,4.0,4.0,0,0.0,147,2,4,1466268.0,1390.0,4.0,0.0
54.292774,33.000780999999996,150.375213,23.518695,4.0,4.0,3.0,0,1.0,92,0,4,1329384.0,2210.0,3.0,4.0
30.346103999999997,35.00967,99.451779,12.374074,3.0,4.0,2.0,0,0.0,119,1,4,1417600.0,2742.0,3.0,0.0
44.291127,32.524710999999996,159.046634,21.472254,2.0,3.0,4.0,0,0.0,139,1,4,1383023.0,3807.0,3.0,1.0
18.676048,64.163624,22.151595,76.84067900000002,,3.0,2.0,0,0.0,50,1,4,1009120.0,3653.0,0.0,5.0
134.524982,76.973687,38.709578,31.236807000000002,3.0,4.0,4.0,0,1.0,144,1,4,1416365.0,2304.0,3.0,3.0
57.043611999999996,65.06285,27.585652000000003,56.59051700000001,2.0,2.0,4.0,0,0.0,156,1,4,1433272.0,2634.0,5.0,5.0
35.00548,36.555712,115.11410500000001,19.71675,4.0,2.0,3.0,0,1.0,149,4,4,1473513.0,1120.0,2.0,0.0
66.443363,67.652856,146.494048,0.9601700000000001,2.0,2.0,4.0,1,0.0,74,1,4,1208161.0,1644.0,1.0,3.0
133.762252,53.437139,28.994282000000002,11.861386999999999,2.0,,4.0,0,0.0,96,0,4,1240279.0,2210.0,0.0,3.0
3.8573459999999997,6.550536,33.155139,79.08065500000002,3.0,3.0,4.0,0,0.0,88,1,4,1197454.0,3006.0,0.0,2.0
12.775812,23.593509,44.888645000000004,70.150544,2.0,2.0,4.0,0,1.0,109,4,4,1255942.0,2869.0,6.0,3.0
104.869524,,42.956452,83.636569,,,3.0,0,0.0,153,4,4,1369681.0,2626.0,4.0,5.0
,59.158657999999996,65.204557,18.291372,3.0,4.0,4.0,0,0.0,135,1,4,1481848.0,486.0,2.0,4.0
45.625085999999996,94.516638,71.611199,38.454701,4.0,4.0,4.0,0,0.0,109,1,4,1323849.0,2619.0,3.0,3.0
,34.761457,65.219484,1.245364,4.0,4.0,4.0,0,1.0,154,1,4,1615156.0,2056.0,5.0,2.0
,,238.702213,89.600217,2.0,3.0,2.0,0,1.0,151,1,4,1248052.0,3374.0,3.0,2.0
32.464278,80.260508,27.48638,33.964285,3.0,2.0,3.0,0,0.0,148,0,4,1505912.0,2009.0,1.0,0.0
13.755347,0.5879810000000001,2.773132,26.41284000000001,4.0,2.0,3.0,0,0.0,154,3,4,1571796.0,1849.0,0.0,4.0
42.799580999999996,123.099402,62.508362,40.394223,,4.0,4.0,0,1.0,43,2,4,832458.0,2698.0,6.0,3.0
73.001118,62.077989,238.17536800000002,21.750825,3.0,3.0,2.0,0,1.0,106,2,4,1185113.0,1569.0,4.0,0.0
94.968972,44.420426,71.103909,23.914268,2.0,3.0,2.0,0,1.0,98,3,4,1173032.0,2693.0,6.0,4.0
73.045534,,5.833152,60.059974,3.0,3.0,4.0,0,0.0,74,2,4,1271086.0,2159.0,5.0,2.0
69.371015,70.997765,35.790325,20.919044,2.0,4.0,3.0,0,1.0,88,1,4,1185107.0,3013.0,3.0,0.0
10.111645,121.904481,4.571537,19.885029,4.0,3.0,3.0,0,0.0,130,0,4,1469037.0,2331.0,3.0,3.0
5.367657,138.07749099999998,196.69661000000002,84.582992,3.0,4.0,2.0,0,0.0,98,0,4,1251293.0,640.0,2.0,3.0
30.129922999999998,92.082589,128.832679,61.370070999999996,4.0,2.0,2.0,0,0.0,102,1,4,1139778.0,2639.0,1.0,2.0
34.955591,,27.227515000000004,71.009757,3.0,,2.0,0,0.0,82,1,4,1145017.0,2898.0,1.0,1.0
40.782458,51.066179,65.657344,13.117494,2.0,4.0,3.0,0,0.0,93,1,4,1270821.0,2821.0,3.0,0.0
82.121101,,23.711967,13.287780999999999,3.0,4.0,2.0,0,1.0,105,1,4,1396848.0,345.0,2.0,4.0
,9.267613,137.247879,67.52902900000001,,2.0,2.0,0,0.0,100,1,4,1265892.0,754.0,4.0,4.0
70.24882,29.291319,100.91917600000001,25.378891,3.0,3.0,3.0,0,0.0,101,3,4,1214295.0,3848.0,3.0,5.0
,29.339973999999998,64.96316800000001,3.339146,2.0,2.0,4.0,0,0.0,155,1,4,1522038.0,2298.0,5.0,1.0
,97.318208,16.676394000000002,66.625798,3.0,2.0,4.0,0,0.0,88,1,4,1170670.0,1432.0,4.0,0.0
58.152648,152.552919,115.190178,47.441381,4.0,3.0,3.0,0,0.0,74,0,4,1274740.0,2086.0,2.0,5.0
23.593275,63.33314100000001,189.60151100000002,27.112274,4.0,4.0,3.0,0,0.0,94,1,4,1257226.0,1414.0,5.0,3.0
21.330345,23.559909,14.136148,15.381182999999998,,4.0,4.0,0,0.0,143,2,4,1528670.0,1609.0,1.0,4.0
2.8200439999999998,50.236374,214.132446,34.830784,2.0,3.0,4.0,0,0.0,117,1,4,1271241.0,2872.0,5.0,5.0
106.383003,7.839531,72.543485,47.234751,2.0,,3.0,0,0.0,150,3,4,1362744.0,1817.0,5.0,0.0
6.035711,14.603242000000002,186.833682,85.954074,2.0,3.0,2.0,0,0.0,116,3,4,1192934.0,2815.0,3.0,3.0
9.510741000000001,,161.197699,10.102884,2.0,2.0,3.0,0,0.0,142,1,4,1421472.0,2587.0,6.0,4.0
82.40796,61.079023,25.774055999999998,50.489543,,3.0,4.0,0,0.0,20,1,4,881365.0,3496.0,6.0,0.0
13.151226999999999,11.874334,11.003042,15.173239,4.0,2.0,3.0,0,0.0,47,1,4,1053294.0,3631.0,6.0,2.0
,81.73639399999998,120.692411,67.38304699999999,3.0,4.0,3.0,0,0.0,138,1,4,1492288.0,304.0,2.0,4.0
55.87141,2.7588529999999998,109.00996799999999,34.807099,2.0,4.0,2.0,0,0.0,147,1,4,1446675.0,2550.0,0.0,0.0
77.609782,85.352094,68.956985,69.982613,3.0,3.0,2.0,0,0.0,74,4,4,1286638.0,1042.0,4.0,3.0
28.376183,11.398296,93.112309,72.431155,,3.0,3.0,0,0.0,146,1,4,1505745.0,1058.0,5.0,4.0
64.206404,108.440096,97.91070699999999,82.803394,4.0,4.0,3.0,0,0.0,157,0,4,1563365.0,1250.0,5.0,4.0
,69.076227,162.807735,23.745826,4.0,4.0,3.0,0,0.0,127,1,4,1459287.0,1960.0,4.0,2.0
101.112963,46.63517,137.877002,8.481451,2.0,4.0,3.0,0,0.0,131,0,4,1482857.0,1859.0,1.0,3.0
98.590099,54.21155699999999,20.257819,59.253676,3.0,2.0,4.0,0,0.0,121,1,4,1328831.0,1594.0,2.0,1.0
110.485446,,273.77588199999997,36.044162,3.0,4.0,3.0,0,0.0,123,1,4,1316437.0,1930.0,5.0,0.0
4.226091,25.883456,41.174743,34.383643,3.0,3.0,4.0,0,0.0,31,1,4,1013802.0,3715.0,6.0,2.0
86.27499300000002,22.840484,21.198849,6.161404,4.0,2.0,3.0,0,0.0,151,4,4,1579774.0,1250.0,4.0,3.0
79.328468,20.634759,222.551902,16.353057999999994,,4.0,2.0,1,0.0,51,4,4,1015463.0,2873.0,1.0,1.0
13.9402,63.445269999999994,55.029541,12.062566,2.0,4.0,3.0,1,0.0,154,3,4,1465485.0,3585.0,6.0,2.0
25.352542,133.556126,214.875,21.507524,4.0,2.0,3.0,0,0.0,114,3,4,1190039.0,3712.0,6.0,2.0
87.403747,136.957311,84.312292,3.624546,3.0,2.0,2.0,0,0.0,90,3,4,1006160.0,3197.0,6.0,0.0
,61.138961,48.337109999999996,21.349783,,2.0,4.0,0,0.0,157,1,4,1528911.0,1998.0,4.0,1.0
36.358644,45.611592,5.631355999999999,1.6946970000000001,4.0,4.0,2.0,0,0.0,56,1,4,1247041.0,1390.0,1.0,4.0
113.96534,,129.265022,9.686736,3.0,2.0,2.0,0,0.0,142,0,4,1402230.0,4151.0,3.0,5.0
53.971737,17.438817,44.211733,23.307385999999997,,3.0,2.0,0,0.0,149,0,4,1506378.0,2021.0,1.0,0.0
67.729197,80.25811999999998,144.74867700000001,7.046417999999999,,3.0,3.0,0,0.0,147,1,4,1369206.0,2050.0,2.0,5.0
9.723911,38.574227,95.547384,20.046326999999998,3.0,2.0,4.0,0,0.0,90,1,4,1265304.0,2184.0,5.0,2.0
104.897023,,109.94376399999999,29.130585999999997,3.0,,3.0,0,1.0,50,1,4,918470.0,4097.0,6.0,1.0
,62.516825,47.158599,6.925717999999999,4.0,2.0,4.0,1,0.0,146,1,4,1509622.0,1576.0,5.0,0.0
14.701210999999999,4.498805,123.585443,66.83874399999999,4.0,3.0,2.0,0,1.0,74,3,4,1341427.0,1914.0,2.0,5.0
54.445426,24.564472,103.583434,11.67329,4.0,2.0,3.0,0,0.0,90,0,4,1327287.0,1889.0,4.0,2.0
31.72950800000001,5.269831,26.976947999999997,2.151461,2.0,3.0,3.0,0,0.0,120,4,4,1383096.0,2529.0,4.0,5.0
125.103714,105.73765700000001,,48.238582,3.0,2.0,4.0,0,1.0,159,2,4,1263966.0,3418.0,3.0,1.0
111.154421,,82.02854,17.460675,4.0,4.0,2.0,0,0.0,119,1,4,1396347.0,2081.0,4.0,2.0
35.314515,55.354186,147.536542,28.298009000000004,,3.0,3.0,0,1.0,57,4,4,1067321.0,2425.0,2.0,5.0
57.69130799999999,38.83899,57.249083,57.318862,3.0,2.0,3.0,0,0.0,145,4,4,1367957.0,4166.0,3.0,5.0
,122.951428,134.321231,10.429781,,3.0,3.0,0,0.0,151,1,4,1340012.0,2612.0,0.0,0.0
8.668643,21.430425,138.631379,43.404799,4.0,2.0,2.0,0,0.0,44,4,4,948223.0,3932.0,3.0,5.0
44.058766999999996,73.00868299999998,129.270094,6.935453999999999,4.0,4.0,2.0,0,0.0,158,1,4,1616597.0,1818.0,1.0,3.0
63.716838,92.079796,23.831351,48.401247999999995,2.0,2.0,2.0,1,1.0,111,0,4,1206305.0,2888.0,5.0,5.0
73.704266,2.265052,55.862077,12.081235000000001,2.0,4.0,2.0,0,1.0,140,1,4,1472988.0,2957.0,6.0,3.0
45.145897,25.192135999999998,95.129924,91.62937600000001,4.0,2.0,4.0,0,1.0,89,1,4,1188708.0,2026.0,0.0,3.0
39.799926,,157.887182,3.210978,4.0,3.0,2.0,0,0.0,139,4,4,1501331.0,2576.0,4.0,5.0
13.618648,,193.761125,40.750166,2.0,,2.0,0,0.0,157,0,4,1505999.0,2656.0,3.0,3.0
,120.210925,186.159672,12.845811,3.0,3.0,3.0,0,0.0,120,3,4,1209995.0,3669.0,6.0,2.0
100.730267,46.983672,10.278372000000001,9.795809,3.0,4.0,3.0,0,0.0,107,2,4,1283127.0,2856.0,3.0,0.0
,77.235912,159.96774,47.386222,2.0,4.0,3.0,0,0.0,142,0,4,1425254.0,3662.0,6.0,2.0
111.22337399999999,94.01120300000001,130.79558799999998,22.209092000000002,4.0,3.0,4.0,0,0.0,141,1,4,1393339.0,3189.0,0.0,1.0
42.64791500000001,34.673823999999996,19.847286999999998,22.961774,,3.0,3.0,0,0.0,156,1,4,1546778.0,2309.0,4.0,1.0
86.39944,92.818382,189.668375,27.920995,2.0,3.0,2.0,0,0.0,129,0,4,1305061.0,2794.0,6.0,4.0
47.283918,27.316533000000003,9.880588000000001,17.736604,4.0,4.0,2.0,0,0.0,73,1,4,1350092.0,1179.0,2.0,0.0
15.581586999999999,11.284805,106.11177099999999,17.976444,,3.0,4.0,0,0.0,141,0,4,1566785.0,1723.0,2.0,2.0
69.251295,24.599014999999998,106.92971499999999,32.20135,2.0,4.0,4.0,1,0.0,56,2,4,1026893.0,2502.0,1.0,2.0
12.161143,76.726832,178.309559,28.286609999999996,3.0,4.0,4.0,0,0.0,94,1,4,1320805.0,619.0,2.0,3.0
49.285284000000004,,26.815403999999997,34.063823,4.0,2.0,2.0,0,0.0,114,3,4,1381933.0,594.0,2.0,3.0
99.888048,,72.909522,24.814617000000002,,2.0,4.0,0,0.0,151,0,4,1461834.0,2497.0,3.0,3.0
,13.212329,64.172258,55.85643100000001,3.0,2.0,2.0,0,0.0,148,3,4,1403108.0,3532.0,6.0,0.0
28.162625,6.138326,45.190574,46.271454,4.0,4.0,4.0,0,0.0,156,1,4,1584639.0,2075.0,1.0,0.0
33.883902,18.265954999999998,60.625523,68.952149,4.0,,4.0,0,0.0,117,2,4,1307972.0,2431.0,3.0,4.0
16.584272,9.988507,133.103378,29.328941999999998,3.0,4.0,3.0,0,0.0,159,3,4,1561712.0,2949.0,1.0,1.0
9.613155,69.118617,237.97338900000003,0.11770499999999999,4.0,,4.0,0,0.0,114,0,4,1440666.0,321.0,2.0,4.0
,42.426061,26.80501,23.11994,,2.0,4.0,0,0.0,85,0,4,1223376.0,3930.0,3.0,5.0
30.121629,35.826494,100.154259,25.913304,2.0,3.0,2.0,0,1.0,157,4,4,1489873.0,2679.0,6.0,3.0
,2.6720189999999997,162.19681,19.040237,,3.0,4.0,0,0.0,114,3,4,1365932.0,1244.0,5.0,4.0
,56.93109000000001,184.328148,36.709680999999996,3.0,3.0,3.0,0,0.0,149,1,4,1440372.0,3376.0,1.0,5.0
52.994261,,35.471492,23.853566,2.0,3.0,3.0,1,0.0,46,2,4,993200.0,1814.0,0.0,4.0
118.846465,,,87.332629,,3.0,3.0,0,1.0,125,4,4,1253475.0,1877.0,4.0,2.0
54.16113100000001,,52.732076,69.424164,4.0,3.0,4.0,0,0.0,57,2,4,1023832.0,2953.0,1.0,1.0
,,110.898954,67.38121899999999,4.0,3.0,2.0,0,0.0,142,0,4,1482662.0,2312.0,2.0,5.0
52.219347,43.391238,70.960408,29.172551000000002,2.0,4.0,3.0,0,0.0,157,2,4,1529936.0,995.0,4.0,3.0
,,77.766076,12.112179,3.0,2.0,3.0,0,0.0,110,1,4,1232654.0,3155.0,1.0,1.0
93.56276899999999,117.898424,173.151165,46.857318,2.0,2.0,3.0,1,0.0,148,0,4,1274753.0,1637.0,0.0,4.0
16.07658,16.693056,152.227331,56.76254100000001,2.0,3.0,3.0,0,0.0,148,0,4,1428990.0,3841.0,6.0,1.0
17.475226,42.575241,4.274364,31.047589000000002,4.0,2.0,3.0,0,0.0,114,3,4,1422304.0,671.0,4.0,4.0
27.039489,,265.678333,41.747531,2.0,3.0,4.0,0,0.0,138,1,4,1328539.0,3485.0,6.0,0.0
42.229163,94.16895500000001,129.825906,23.911847,3.0,4.0,3.0,0,0.0,127,1,4,1390976.0,2039.0,3.0,4.0
79.852858,75.12333100000002,60.237171,26.949344,4.0,2.0,4.0,0,0.0,121,1,4,1308423.0,3190.0,0.0,1.0
19.482723999999997,36.116254999999995,23.619820999999998,16.708716,3.0,3.0,4.0,0,0.0,129,1,4,1551591.0,1108.0,2.0,0.0
52.317608,111.85228300000001,45.927276,0.134713,4.0,,3.0,0,0.0,157,1,4,1485969.0,2772.0,6.0,3.0
12.564138999999999,112.839607,6.191788,21.130503,4.0,3.0,3.0,0,0.0,101,3,4,1291927.0,2047.0,3.0,4.0
43.293278,81.94189899999998,36.128130999999996,8.822639,3.0,3.0,2.0,0,0.0,160,1,4,1592220.0,890.0,2.0,3.0
,59.20359300000001,159.028438,25.716807,3.0,4.0,4.0,0,0.0,151,1,4,1521509.0,2781.0,6.0,3.0
23.76249,,194.422542,2.247922,2.0,2.0,4.0,0,0.0,74,3,4,1275994.0,2038.0,3.0,4.0
,145.759073,56.686648,1.612158,4.0,2.0,3.0,0,1.0,74,1,4,1236428.0,2852.0,1.0,2.0
47.085567,23.546491,8.289807000000001,13.670263,2.0,4.0,3.0,0,0.0,87,3,4,1353908.0,909.0,5.0,4.0
36.08012,24.986082999999997,141.525832,17.465901000000002,2.0,2.0,3.0,0,0.0,96,4,4,1233019.0,2483.0,3.0,4.0
40.672159,11.614104,65.233688,38.954883,3.0,4.0,2.0,0,0.0,84,1,4,1262054.0,2987.0,3.0,2.0
21.060385,30.127709999999997,207.71485,5.940965,,2.0,2.0,1,0.0,126,0,4,1374918.0,2437.0,3.0,4.0
15.513273000000002,38.888641,165.174543,12.176715,2.0,4.0,2.0,0,0.0,122,2,4,1314129.0,3247.0,0.0,1.0
17.264436,76.61366899999999,176.468126,9.320459,3.0,3.0,4.0,0,0.0,108,0,4,1330515.0,2852.0,5.0,5.0
105.839366,5.163809,117.430021,39.636094,2.0,4.0,2.0,0,0.0,114,3,4,1228383.0,4518.0,6.0,5.0
5.110647,12.006173,70.03519200000001,32.559197999999995,3.0,3.0,4.0,0,0.0,155,3,4,1545387.0,2826.0,6.0,3.0
38.694169,,87.583876,11.231308,3.0,2.0,3.0,0,0.0,97,4,4,1291338.0,1671.0,2.0,1.0
10.071625,8.010667999999999,89.031082,33.940513,3.0,2.0,4.0,0,0.0,78,1,4,1267150.0,1194.0,4.0,0.0
93.559812,23.826666,20.426264,10.619128,4.0,2.0,3.0,0,0.0,159,1,4,1592538.0,2483.0,1.0,2.0
8.945383,58.7363,217.934654,23.327052,4.0,3.0,3.0,0,0.0,140,1,4,1442441.0,2793.0,0.0,2.0
53.094460999999995,57.883402000000004,181.074185,19.53375,4.0,4.0,3.0,0,1.0,157,1,4,1569305.0,1144.0,4.0,0.0
65.23071800000001,44.800385999999996,136.91681699999998,65.217261,3.0,2.0,2.0,0,0.0,153,4,4,1409641.0,2525.0,4.0,5.0
111.61762900000001,23.000025,217.74032599999998,26.52520800000001,3.0,3.0,4.0,0,0.0,156,1,4,1481303.0,2892.0,3.0,0.0
,13.398357,179.36154299999995,16.957047,4.0,2.0,3.0,0,0.0,119,1,4,1385006.0,3027.0,3.0,0.0
30.710457,56.827831,163.745576,0.9424879999999999,3.0,3.0,3.0,0,0.0,120,1,4,1308756.0,2572.0,3.0,3.0
38.244244,67.243712,232.200806,1.135969,4.0,2.0,4.0,0,0.0,108,1,4,1339150.0,779.0,4.0,4.0
31.741124,,47.594119,18.840625,4.0,2.0,3.0,0,0.0,142,1,4,1558887.0,439.0,2.0,3.0
82.935829,,153.345723,30.275008000000003,3.0,3.0,4.0,0,0.0,144,1,4,1403114.0,3136.0,0.0,2.0
13.589058999999999,30.816785,164.780349,17.851237,3.0,4.0,3.0,0,1.0,86,1,4,1246407.0,2846.0,5.0,5.0
37.969679,25.411222,,40.457521,3.0,3.0,2.0,0,0.0,44,2,4,1025118.0,1648.0,0.0,4.0
6.525162,83.714439,291.918205,28.057002,,3.0,4.0,0,1.0,54,1,4,941601.0,3324.0,1.0,5.0
96.561123,52.014865,25.325121,22.333931,4.0,2.0,3.0,0,0.0,135,0,4,1499366.0,1286.0,5.0,3.0
3.4362470000000003,86.561262,80.76193,46.309511,4.0,4.0,2.0,0,0.0,105,1,4,1299106.0,2560.0,5.0,1.0
51.182401,13.107707000000001,125.049319,2.175591,4.0,4.0,4.0,0,0.0,152,1,4,1628694.0,1851.0,1.0,3.0
84.712514,102.562625,70.96162199999998,27.483244,4.0,2.0,2.0,0,0.0,110,4,4,1213351.0,3362.0,3.0,2.0
110.163381,41.916424,265.611766,5.909658,3.0,4.0,4.0,0,0.0,57,0,4,1122721.0,1944.0,2.0,1.0
33.148691,1.145789,85.96458100000002,44.105641999999996,2.0,2.0,3.0,0,0.0,66,1,4,1132210.0,2250.0,4.0,1.0
36.078453,89.376928,11.301518,39.049244,2.0,4.0,3.0,1,0.0,74,1,4,1293617.0,2671.0,6.0,3.0
1.5566790000000001,,2.287674,8.565972,,2.0,2.0,0,0.0,128,3,4,1425357.0,1565.0,1.0,4.0
7.774942,48.051532,126.289302,71.055084,2.0,3.0,4.0,0,1.0,130,4,4,1345713.0,2274.0,2.0,5.0
116.760016,75.853964,285.810064,39.763363,3.0,2.0,4.0,1,0.0,101,4,4,1027329.0,2367.0,4.0,1.0
32.617434,,40.89164,55.451145,2.0,2.0,3.0,0,0.0,150,1,4,1434808.0,3445.0,0.0,1.0
32.363785,36.85475,25.88635,25.055229,4.0,2.0,4.0,0,0.0,154,3,4,1529632.0,3326.0,3.0,2.0
,,64.523208,9.252616,3.0,3.0,4.0,0,0.0,130,0,4,1489845.0,2273.0,1.0,2.0
51.486706,24.959481,53.824291,42.643609999999995,,3.0,3.0,0,0.0,91,4,4,1208552.0,3337.0,6.0,0.0
4.907926,11.900257,235.37377599999996,47.533074,4.0,4.0,3.0,0,0.0,159,4,4,1557470.0,3221.0,3.0,2.0
80.42311,48.70046,115.413859,20.504657,2.0,3.0,4.0,0,0.0,115,1,4,1201042.0,3685.0,6.0,2.0
24.716251,8.050319,148.923453,80.426732,4.0,2.0,2.0,0,0.0,159,0,4,1513927.0,2660.0,4.0,5.0
91.310949,29.089744,90.40814499999999,52.278895,4.0,3.0,2.0,0,0.0,153,0,4,1524388.0,2819.0,6.0,4.0
71.028575,5.731743,62.198496999999996,6.854292,4.0,2.0,4.0,0,0.0,105,2,4,1236780.0,2682.0,6.0,4.0
,25.263285,91.575986,5.275332,2.0,3.0,3.0,1,0.0,139,3,4,1388215.0,3382.0,3.0,2.0
62.083066,35.789611,250.396844,40.86022,4.0,3.0,2.0,0,0.0,34,0,4,993642.0,2723.0,1.0,1.0
27.261968,31.972677,140.635096,41.378599,4.0,3.0,3.0,0,0.0,145,1,4,1525416.0,1627.0,5.0,0.0
48.664322999999996,36.999061,92.664833,10.886584,4.0,3.0,4.0,0,0.0,66,3,4,1174422.0,3109.0,3.0,0.0
39.176176,55.551126000000004,,11.569787,3.0,3.0,4.0,0,0.0,158,1,4,1479676.0,4298.0,6.0,5.0
60.32478100000001,25.682334,141.284727,67.910903,3.0,3.0,4.0,0,0.0,115,0,4,1313645.0,3252.0,0.0,1.0
22.275913,84.987585,67.644649,6.660046,3.0,3.0,3.0,0,0.0,130,0,4,1475733.0,2002.0,0.0,4.0
60.349477,12.261567999999999,163.851531,38.193629,3.0,3.0,4.0,0,0.0,112,3,4,1278270.0,3156.0,0.0,1.0
52.771234,80.147147,199.79005700000002,3.776933,3.0,3.0,2.0,0,0.0,122,2,4,1316575.0,1078.0,5.0,4.0
11.244864999999999,26.798234000000004,136.317124,5.732572,4.0,3.0,3.0,0,0.0,133,3,4,1483347.0,2113.0,5.0,0.0
5.432705,43.776993,118.899446,15.259227,3.0,4.0,2.0,0,0.0,152,4,4,1537046.0,3243.0,3.0,2.0
5.886239,71.18446,123.26606699999999,52.057371,4.0,3.0,2.0,0,1.0,152,1,4,1394078.0,3079.0,5.0,5.0
84.317163,23.861692,21.452477,8.282281,4.0,4.0,4.0,0,0.0,158,1,4,1665776.0,2328.0,0.0,3.0
79.835206,28.847568,171.35099,8.889737,4.0,4.0,2.0,0,0.0,141,1,4,1482062.0,2928.0,6.0,3.0
50.483001,43.758774,126.003628,37.154235,3.0,4.0,3.0,0,0.0,152,2,4,1490482.0,2438.0,4.0,1.0
60.46606,120.52906899999999,,26.81477000000001,3.0,2.0,4.0,0,1.0,153,1,4,1389915.0,2089.0,3.0,4.0
0.349695,25.128153,173.374449,56.40045600000001,2.0,4.0,4.0,0,0.0,74,0,4,1388230.0,2322.0,0.0,0.0
0.23944200000000002,105.13879399999999,179.821393,1.455886,,,4.0,0,1.0,120,1,4,1219232.0,3894.0,6.0,2.0
43.071311,85.76461,146.037974,72.370006,2.0,3.0,4.0,0,0.0,74,1,4,1211466.0,2346.0,3.0,4.0
90.290899,82.607576,46.797048,7.595723,4.0,2.0,3.0,0,1.0,134,1,4,1388263.0,2040.0,0.0,3.0
20.335926999999998,15.948324,93.924166,72.796408,4.0,4.0,3.0,0,0.0,111,1,4,1360873.0,3320.0,6.0,0.0
4.947997,96.31012700000001,84.773075,19.120631,3.0,3.0,4.0,0,0.0,74,2,4,1305085.0,1526.0,2.0,2.0
102.420516,,100.64193900000001,13.080117999999999,3.0,2.0,4.0,0,1.0,157,1,4,1409876.0,3720.0,0.0,5.0
52.453155,84.281839,36.694824,10.467747,2.0,3.0,3.0,0,0.0,56,3,4,978720.0,4267.0,3.0,5.0
6.212807,61.190698,39.838421000000004,17.601885,3.0,4.0,4.0,0,0.0,147,3,4,1522112.0,2663.0,3.0,0.0
